Fecha;codLinea;codAseguradora;primaAcumulada;primaMensual
2014-12-01 00:00:00.000;4;5;9.778.655;1.409.822
2014-12-01 00:00:00.000;19;9;4.573.432;207.554
2015-01-01 00:00:00.000;2;1;308.277.331;308.277.331
2015-01-01 00:00:00.000;10;1;150.837.491;150.837.491
2015-01-01 00:00:00.000;10;8;824.561;824.561
2015-01-01 00:00:00.000;10;3;3.921.333;3.921.333
2015-01-01 00:00:00.000;10;12;5.560.613;5.560.613
2015-01-01 00:00:00.000;10;6;1.773.568;1.773.568
2015-01-01 00:00:00.000;13;3;0.3697;0.3697
2015-01-01 00:00:00.000;8;1;70.672.297;70.672.297
2015-01-01 00:00:00.000;8;8;2.610.869;2.610.869
2015-01-01 00:00:00.000;3;1;3.613.407;3.613.407
2015-01-01 00:00:00.000;17;1;7.202.099;7.202.099
2015-01-01 00:00:00.000;10;13;310.689;310.689
2015-01-01 00:00:00.000;13;1;1.018.128;1.018.128
2015-01-01 00:00:00.000;8;6;161.035;161.035
2015-01-01 00:00:00.000;8;13;306.552;306.552
2015-01-01 00:00:00.000;12;1;5.194.583;5.194.583
2015-01-01 00:00:00.000;17;8;11.621;11.621
2015-01-01 00:00:00.000;17;3;400.994;400.994
2015-01-01 00:00:00.000;17;13;0.0419;0.0419
2015-01-01 00:00:00.000;12;8;3.879.672;3.879.672
2015-01-01 00:00:00.000;12;3;5.346.264;5.346.264
2015-01-01 00:00:00.000;12;9;35.958;35.958
2015-01-01 00:00:00.000;12;6;195.206;195.206
2015-01-01 00:00:00.000;8;3;3.143.299;3.143.299
2015-01-01 00:00:00.000;8;14;12.022;12.022
2015-01-01 00:00:00.000;11;6;31.742;31.742
2015-01-01 00:00:00.000;6;1;330.519;330.519
2015-01-01 00:00:00.000;5;1;1.490.756;1.490.756
2015-01-01 00:00:00.000;11;1;6.893.684;6.893.684
2015-01-01 00:00:00.000;11;8;88.426;88.426
2015-01-01 00:00:00.000;11;3;947.842;947.842
2015-01-01 00:00:00.000;9;14;577.914;577.914
2015-01-01 00:00:00.000;9;9;-0.4543;-0.4543
2015-01-01 00:00:00.000;16;1;38.987;38.987
2015-01-01 00:00:00.000;5;3;-227.972;-227.972
2015-01-01 00:00:00.000;5;6;376.291;376.291
2015-01-01 00:00:00.000;9;1;-2.625.404;-2.625.404
2015-01-01 00:00:00.000;19;14;64.777;64.777
2015-01-01 00:00:00.000;19;10;320.212;320.212
2015-01-01 00:00:00.000;19;1;6.099.996;6.099.996
2015-01-01 00:00:00.000;19;4;354.914;354.914
2015-01-01 00:00:00.000;19;8;614.458;614.458
2015-01-01 00:00:00.000;9;2;1.268.971;1.268.971
2015-01-01 00:00:00.000;4;4;345.247;345.247
2015-01-01 00:00:00.000;4;8;247.691;247.691
2015-01-01 00:00:00.000;4;3;341.624;341.624
2015-01-01 00:00:00.000;19;3;1.732.614;1.732.614
2015-01-01 00:00:00.000;19;11;5.814.032;5.814.032
2015-01-01 00:00:00.000;19;2;4.777.047;4.777.047
2015-01-01 00:00:00.000;4;11;36.177.053;36.177.053
2015-01-01 00:00:00.000;4;2;844.243;844.243
2015-01-01 00:00:00.000;4;10;1.375.486;1.375.486
2015-01-01 00:00:00.000;4;5;996.194;996.194
2015-01-01 00:00:00.000;19;9;60.354;60.354
2015-01-01 00:00:00.000;4;1;44.528.211;44.528.211
2015-01-01 00:00:00.000;1;3;341.624;341.624
2015-01-01 00:00:00.000;1;11;36.177.053;36.177.053
2015-01-01 00:00:00.000;4;9;1.02;1.02
2015-01-01 00:00:00.000;15;1;16.713.605;16.713.605
2015-01-01 00:00:00.000;15;4;345.247;345.247
2015-01-01 00:00:00.000;15;2;4.065.003;4.065.003
2015-01-01 00:00:00.000;1;2;4.377.427;4.377.427
2015-01-01 00:00:00.000;1;10;1.375.486;1.375.486
2015-01-01 00:00:00.000;1;5;996.194;996.194
2015-01-01 00:00:00.000;1;9;1.02;1.02
2015-01-01 00:00:00.000;1;1;27.814.607;27.814.607
2015-01-01 00:00:00.000;1;8;247.691;247.691
2015-02-01 00:00:00.000;2;1;40.646.271;98.185.379
2015-02-01 00:00:00.000;10;1;257.621.061;10.678.357
2015-02-01 00:00:00.000;10;8;2.106.421;128.186
2015-02-01 00:00:00.000;10;3;5.797.878;1.876.545
2015-02-01 00:00:00.000;10;12;10.559.674;4.999.061
2015-02-01 00:00:00.000;10;6;3.656.758;188.319
2015-02-01 00:00:00.000;3;1;4.212.132;598.724.999.999.999
2015-02-01 00:00:00.000;17;1;12.799.981;5.597.882
2015-02-01 00:00:00.000;10;13;1.611.434;1.300.745
2015-02-01 00:00:00.000;13;1;1.557.394;539.266
2015-02-01 00:00:00.000;13;3;21.355;17.658
2015-02-01 00:00:00.000;17;8;11.621;0
2015-02-01 00:00:00.000;17;3;773.584;37.259
2015-02-01 00:00:00.000;17;6;44.158;44.158
2015-02-01 00:00:00.000;17;13;0.0419;0
2015-02-01 00:00:00.000;8;1;114.508.972;43.836.675
2015-02-01 00:00:00.000;8;8;4.548.151;1.937.282
2015-02-01 00:00:00.000;8;3;5.080.879;193.758
2015-02-01 00:00:00.000;8;14;28.531;16.509
2015-02-01 00:00:00.000;8;9;1.774;1.774
2015-02-01 00:00:00.000;8;6;339.365;17.833
2015-02-01 00:00:00.000;8;13;501.772;19.522
2015-02-01 00:00:00.000;12;1;10.337.891;5.143.308
2015-02-01 00:00:00.000;11;8;481.926;39.35
2015-02-01 00:00:00.000;11;3;1.641.251;693.409
2015-02-01 00:00:00.000;12;8;6.220.767;2.341.095
2015-02-01 00:00:00.000;12;3;16.163.079;10.816.815
2015-02-01 00:00:00.000;12;9;34.457;-0.1501
2015-02-01 00:00:00.000;12;6;302.966;10.776
2015-02-01 00:00:00.000;9;1;1.869.035;4.494.439
2015-02-01 00:00:00.000;11;6;67.894;36.152
2015-02-01 00:00:00.000;6;1;343.387;12.868
2015-02-01 00:00:00.000;5;1;6.586.626;509.587
2015-02-01 00:00:00.000;12;13;0.7397;0.7397
2015-02-01 00:00:00.000;11;1;13.510.664;661.698
2015-02-01 00:00:00.000;9;2;2.289.931;102.096
2015-02-01 00:00:00.000;9;14;821.138;243.224
2015-02-01 00:00:00.000;9;9;0.1715;0.6258
2015-02-01 00:00:00.000;16;1;43.655;397.563
2015-02-01 00:00:00.000;5;3;382.395;610.367
2015-02-01 00:00:00.000;5;6;534.418;158.127
2015-02-01 00:00:00.000;19;2;624.318;1.466.133
2015-02-01 00:00:00.000;19;14;7.916;14.383
2015-02-01 00:00:00.000;19;10;780.362;46.015
2015-02-01 00:00:00.000;19;1;93.207.851;32.207.891
2015-02-01 00:00:00.000;19;4;1.077.492;722.578
2015-02-01 00:00:00.000;19;8;1.565.843;951.385
2015-02-01 00:00:00.000;4;1;75.084.088;30.555.877
2015-02-01 00:00:00.000;4;4;686.692;341.445
2015-02-01 00:00:00.000;4;8;1.353.855;1.106.164
2015-02-01 00:00:00.000;4;3;671.866;330.242
2015-02-01 00:00:00.000;19;3;2.819.982;1.087.368
2015-02-01 00:00:00.000;19;11;699.755;1.183.518
2015-02-01 00:00:00.000;15;2;7.457.255;3.392.252
2015-02-01 00:00:00.000;4;11;54.568.901;18.391.848
2015-02-01 00:00:00.000;4;2;13.031.398;4.588.968
2015-02-01 00:00:00.000;4;10;2.351.565;976.079
2015-02-01 00:00:00.000;4;5;2.418.959;1.422.765
2015-02-01 00:00:00.000;19;9;84.862;24.508
2015-02-01 00:00:00.000;1;8;1.353.855;1.106.164
2015-02-01 00:00:00.000;1;3;671.866;330.242
2015-02-01 00:00:00.000;1;11;54.568.901;18.391.848
2015-02-01 00:00:00.000;4;9;53.599;43.399
2015-02-01 00:00:00.000;15;1;28.145.359;11.431.754
2015-02-01 00:00:00.000;15;4;686.692;341.445
2015-02-01 00:00:00.000;1;2;5.574.142;1.196.715
2015-02-01 00:00:00.000;1;10;2.351.565;976.079
2015-02-01 00:00:00.000;1;5;2.418.959;1.422.765
2015-02-01 00:00:00.000;1;9;1.02;0
2015-02-01 00:00:00.000;15;9;43.399;43.399
2015-02-01 00:00:00.000;1;1;46.938.729;19.124.122
2015-03-01 00:00:00.000;2;1;476.949.445;70.486.735
2015-03-01 00:00:00.000;10;1;373.716.535;116.095.474
2015-03-01 00:00:00.000;10;8;3.804.884;1.698.463
2015-03-01 00:00:00.000;10;3;8.419.151;2.621.273
2015-03-01 00:00:00.000;10;12;14.889.256;4.329.582
2015-03-01 00:00:00.000;10;6;5.796.291;2.139.533
2015-03-01 00:00:00.000;8;8;8.062.195;3.514.044
2015-03-01 00:00:00.000;3;1;5.499.324;1.287.192
2015-03-01 00:00:00.000;17;1;19.145.774;6.345.793
2015-03-01 00:00:00.000;10;13;319.212;1.580.686
2015-03-01 00:00:00.000;13;1;1.863.671;306.277
2015-03-01 00:00:00.000;13;3;26.283;0.4928
2015-03-01 00:00:00.000;12;1;16.228.605;5.890.714
2015-03-01 00:00:00.000;17;8;11.621;0
2015-03-01 00:00:00.000;17;3;1.497.827;724.243
2015-03-01 00:00:00.000;17;6;80.553;36.395
2015-03-01 00:00:00.000;17;13;0.0681;0.0262
2015-03-01 00:00:00.000;8;1;143.725.629;29.216.657
2015-03-01 00:00:00.000;12;6;439.236;13.627
2015-03-01 00:00:00.000;8;3;9.288.358;4.207.479
2015-03-01 00:00:00.000;8;14;77.751;4.922
2015-03-01 00:00:00.000;8;9;1.774;0
2015-03-01 00:00:00.000;8;6;707.992;368.627
2015-03-01 00:00:00.000;8;13;61.032;108.548
2015-03-01 00:00:00.000;11;1;18.517.982;5.007.318
2015-03-01 00:00:00.000;11;8;1.794.906;131.298
2015-03-01 00:00:00.000;11;3;2.716.273;1.075.022
2015-03-01 00:00:00.000;12;8;8.558.155;2.337.388
2015-03-01 00:00:00.000;12;3;24.991.605;8.828.526
2015-03-01 00:00:00.000;12;9;33.039;-0.1418
2015-03-01 00:00:00.000;9;1;2.902.112;1.033.077
2015-03-01 00:00:00.000;11;6;131.365;63.471
2015-03-01 00:00:00.000;11;13;49.072;49.072
2015-03-01 00:00:00.000;6;1;668.568;325.181
2015-03-01 00:00:00.000;5;1;13.065.236;647.861
2015-03-01 00:00:00.000;12;13;50.522;43.125
2015-03-01 00:00:00.000;9;2;3.495.538;1.205.607
2015-03-01 00:00:00.000;9;14;1.907.174;1.086.036
2015-03-01 00:00:00.000;9;9;0.0923;-0.0792
2015-03-01 00:00:00.000;16;1;475.284;38.734
2015-03-01 00:00:00.000;5;3;357.572;-24.823
2015-03-01 00:00:00.000;5;6;1.825.236;1.290.818
2015-03-01 00:00:00.000;19;2;9.286.288;3.043.108
2015-03-01 00:00:00.000;19;14;260.621;181.461
2015-03-01 00:00:00.000;19;10;1.680.794;900.432
2015-03-01 00:00:00.000;19;1;162.124.708;68.916.857
2015-03-01 00:00:00.000;19;4;376.878;2.691.288
2015-03-01 00:00:00.000;19;8;2.408.573;84.273
2015-03-01 00:00:00.000;4;1;104.719.944;29.635.856
2015-03-01 00:00:00.000;4;4;1.990.828;1.304.136
2015-03-01 00:00:00.000;4;8;1.977.151;623.296
2015-03-01 00:00:00.000;4;3;841.137;169.271
2015-03-01 00:00:00.000;19;3;4.051.585;1.231.603
2015-03-01 00:00:00.000;19;11;8.378.675;1.381.125
2015-03-01 00:00:00.000;15;2;11.603.996;4.146.741
2015-03-01 00:00:00.000;4;11;64.141.291;957.239
2015-03-01 00:00:00.000;4;2;19.557.824;6.526.426
2015-03-01 00:00:00.000;4;10;394.433;1.592.765
2015-03-01 00:00:00.000;4;5;4.172.438;1.753.479
2015-03-01 00:00:00.000;19;9;30.559;220.728
2015-03-01 00:00:00.000;1;8;1.977.151;623.296
2015-03-01 00:00:00.000;1;3;841.137;169.271
2015-03-01 00:00:00.000;1;11;64.141.291;957.239
2015-03-01 00:00:00.000;4;9;53.599;0
2015-03-01 00:00:00.000;15;1;33.426.856;5.281.497
2015-03-01 00:00:00.000;15;4;1.990.828;1.304.136
2015-03-01 00:00:00.000;1;2;7.953.828;2.379.686
2015-03-01 00:00:00.000;1;10;394.433;1.592.765
2015-03-01 00:00:00.000;1;5;4.172.438;1.753.479
2015-03-01 00:00:00.000;1;9;1.02;0
2015-03-01 00:00:00.000;15;9;43.399;0
2015-03-01 00:00:00.000;1;1;71.293.088;24.354.359
2015-04-01 00:00:00.000;11;9;0.7;0.7
2015-04-01 00:00:00.000;11;6;143.101;11.736
2015-04-01 00:00:00.000;11;13;55.146;0.6074
2015-04-01 00:00:00.000;6;1;807.356;138.788
2015-04-01 00:00:00.000;5;1;1.313.249;672.540.000.000.004
2015-04-01 00:00:00.000;5;3;406.231;48.659
2015-04-01 00:00:00.000;1;5;5.268.471;1.096.033
2015-04-01 00:00:00.000;1;9;1.02;0
2015-04-01 00:00:00.000;1;1;100.199.253;28.906.165
2015-04-01 00:00:00.000;1;8;3.017.273;1.040.122
2015-04-01 00:00:00.000;1;3;1.670.436;829.299
2015-04-01 00:00:00.000;1;11;7.620.592;12.064.629
2015-04-01 00:00:00.000;1;2;10.683.239;2.729.411
2015-04-01 00:00:00.000;1;10;548.153;153.72
2015-04-01 00:00:00.000;4;5;5.268.471;1.096.033
2015-04-01 00:00:00.000;4;9;71.198;17.599
2015-04-01 00:00:00.000;15;1;37.923.501;4.496.645
2015-04-01 00:00:00.000;15;4;2.553.872;563.044
2015-04-01 00:00:00.000;15;2;15.948.962;4.344.966
2015-04-01 00:00:00.000;15;9;60.998;17.599
2015-04-01 00:00:00.000;12;6;525.811;86.575
2015-04-01 00:00:00.000;12;13;67.383;16.861
2015-04-01 00:00:00.000;11;1;27.591.773;9.073.791
2015-04-01 00:00:00.000;11;8;2.030.978;236.072
2015-04-01 00:00:00.000;11;3;3.332.249;615.976
2015-04-01 00:00:00.000;4;10;548.153;153.72
2015-04-01 00:00:00.000;8;6;87.331;165.318
2015-04-01 00:00:00.000;8;13;765.074;154.754
2015-04-01 00:00:00.000;12;1;2.033.457;4.105.965
2015-04-01 00:00:00.000;12;8;11.366.404;2.808.249
2015-04-01 00:00:00.000;12;3;33.706.462;8.714.857
2015-04-01 00:00:00.000;12;9;101.606;68.567
2015-04-01 00:00:00.000;17;13;19.114;18.433
2015-04-01 00:00:00.000;8;1;318.940.183;175.214.554
2015-04-01 00:00:00.000;8;8;9.290.054;1.227.859
2015-04-01 00:00:00.000;8;3;12.046.951;2.758.593
2015-04-01 00:00:00.000;8;14;57.854;-19.897
2015-04-01 00:00:00.000;8;9;1.774;0
2015-04-01 00:00:00.000;13;3;27.942;0.1659
2015-04-01 00:00:00.000;3;1;6.177.224;67.79
2015-04-01 00:00:00.000;17;1;25.279.432;6.133.658
2015-04-01 00:00:00.000;17;8;11.621;0
2015-04-01 00:00:00.000;17;3;2.662.796;1.164.969
2015-04-01 00:00:00.000;17;6;96.994;16.441
2015-04-01 00:00:00.000;10;3;1.043.905;2.019.899
2015-04-01 00:00:00.000;10;12;19.435.155;4.545.899
2015-04-01 00:00:00.000;10;6;8.245.386;2.449.095
2015-04-01 00:00:00.000;10;13;4.323.812;1.131.692
2015-04-01 00:00:00.000;13;1;2.217.523;353.852
2015-04-01 00:00:00.000;13;8;268.711;268.711
2015-04-01 00:00:00.000;4;3;1.670.436;829.299
2015-04-01 00:00:00.000;4;11;7.620.592;12.064.629
2015-04-01 00:00:00.000;4;2;26.632.201;7.074.377
2015-04-01 00:00:00.000;2;1;554.682.651;77.733.206
2015-04-01 00:00:00.000;10;1;495.120.194;121.403.659
2015-04-01 00:00:00.000;10;8;13.373.179;9.568.295
2015-04-01 00:00:00.000;19;14;49.764;237.019
2015-04-01 00:00:00.000;19;10;2.122.003;441.209
2015-04-01 00:00:00.000;19;9;430.409;124.819
2015-04-01 00:00:00.000;4;1;138.122.754;3.340.281
2015-04-01 00:00:00.000;4;4;2.553.872;563.044
2015-04-01 00:00:00.000;4;8;3.017.273;1.040.122
2015-04-01 00:00:00.000;19;1;202.967.551;40.842.843
2015-04-01 00:00:00.000;19;4;5.221.545;1.452.765
2015-04-01 00:00:00.000;19;8;3.329.184;920.611
2015-04-01 00:00:00.000;19;3;568.216;1.630.575
2015-04-01 00:00:00.000;19;11;10.289.103;1.910.428
2015-04-01 00:00:00.000;19;2;21.164.979;11.878.691
2015-04-01 00:00:00.000;5;6;2.113.223;287.987
2015-04-01 00:00:00.000;9;1;5.260.898;2.358.786
2015-04-01 00:00:00.000;9;2;4.547.753;1.052.215
2015-04-01 00:00:00.000;9;14;2.556.888;649.714
2015-04-01 00:00:00.000;9;9;0.2103;0.118
2015-04-01 00:00:00.000;16;1;654.515;179.231
2015-05-01 00:00:00.000;2;1;67.353.179;118.849.139
2015-05-01 00:00:00.000;10;1;602.577.833;107.457.639
2015-05-01 00:00:00.000;10;8;13.929.734;556.555.000.000.001
2015-05-01 00:00:00.000;10;3;1.117.039;73.134
2015-05-01 00:00:00.000;10;12;23.069.067;3.633.912
2015-05-01 00:00:00.000;10;6;10.944.982;2.699.596
2015-05-01 00:00:00.000;13;8;309.072;40.361
2015-05-01 00:00:00.000;13;3;84.585;56.643
2015-05-01 00:00:00.000;8;1;346.721.926;27.781.743
2015-05-01 00:00:00.000;8;8;18.993.743;9.703.689
2015-05-01 00:00:00.000;3;1;641.468;237.456
2015-05-01 00:00:00.000;17;1;32.114.024;6.834.592
2015-05-01 00:00:00.000;10;13;6.198.393;1.874.581
2015-05-01 00:00:00.000;13;1;2.378.512;160.989
2015-05-01 00:00:00.000;8;13;763.846;-0.122799999999998
2015-05-01 00:00:00.000;12;1;24.718.494;4.383.924
2015-05-01 00:00:00.000;17;8;11.621;0
2015-05-01 00:00:00.000;17;3;3.467.817;805.021
2015-05-01 00:00:00.000;17;6;11.62;19.206
2015-05-01 00:00:00.000;17;13;65.696;46.582
2015-05-01 00:00:00.000;12;9;121.244;19.638
2015-05-01 00:00:00.000;12;6;641.445;115.634
2015-05-01 00:00:00.000;8;3;14.372.976;2.326.025
2015-05-01 00:00:00.000;8;14;386.508;328.654
2015-05-01 00:00:00.000;8;9;15.855;-0.1885
2015-05-01 00:00:00.000;8;6;1.525.577;652.267
2015-05-01 00:00:00.000;11;1;36.140.572;8.548.799
2015-05-01 00:00:00.000;11;8;2.356.909;325.931
2015-05-01 00:00:00.000;11;3;3.750.065;417.816
2015-05-01 00:00:00.000;11;9;0.7;0
2015-05-01 00:00:00.000;12;8;13.885.008;2.518.604
2015-05-01 00:00:00.000;12;3;44.751.849;11.045.387
2015-05-01 00:00:00.000;9;1;10.855.354;5.594.456
2015-05-01 00:00:00.000;11;6;189.758;46.657
2015-05-01 00:00:00.000;11;13;74.704;19.558
2015-05-01 00:00:00.000;6;1;843.113;35.757
2015-05-01 00:00:00.000;5;1;16.189.339;3.056.849
2015-05-01 00:00:00.000;12;13;81.224;13.841
2015-05-01 00:00:00.000;9;2;559.98;1.052.047
2015-05-01 00:00:00.000;9;14;2.484.074;-728.139.999.999.999
2015-05-01 00:00:00.000;9;9;0.837;0.6267
2015-05-01 00:00:00.000;16;1;712.682;58.167
2015-05-01 00:00:00.000;5;3;533.533;127.302
2015-05-01 00:00:00.000;5;6;3.011.642;898.419
2015-05-01 00:00:00.000;19;2;24.072.195;2.907.216
2015-05-01 00:00:00.000;19;14;1.004.146;506.506
2015-05-01 00:00:00.000;19;10;2.505.069;383.066
2015-05-01 00:00:00.000;19;1;26.251.703;59.549.479
2015-05-01 00:00:00.000;19;4;7.169.573;1.948.028
2015-05-01 00:00:00.000;19;8;4.087.223;758.039
2015-05-01 00:00:00.000;4;1;169.295.435;31.172.681
2015-05-01 00:00:00.000;4;4;315.628;602.408
2015-05-01 00:00:00.000;4;8;4.330.728;1.313.455
2015-05-01 00:00:00.000;4;3;1.986.777;316.341
2015-05-01 00:00:00.000;19;3;8.796.367;3.114.207
2015-05-01 00:00:00.000;19;11;15.691.268;5.402.165
2015-05-01 00:00:00.000;15;2;20.692.887;4.743.925
2015-05-01 00:00:00.000;4;11;101.936.345;25.730.425
2015-05-01 00:00:00.000;4;2;3.320.765;6.575.449
2015-05-01 00:00:00.000;4;10;7.485.684;2.004.154
2015-05-01 00:00:00.000;4;5;7.037.893;1.769.422
2015-05-01 00:00:00.000;19;9;779.799;34.939
2015-05-01 00:00:00.000;1;8;4.330.728;1.313.455
2015-05-01 00:00:00.000;1;3;1.986.777;316.341
2015-05-01 00:00:00.000;1;11;101.936.345;25.730.425
2015-05-01 00:00:00.000;4;9;121.931;50.733
2015-05-01 00:00:00.000;15;1;41.162.372;323.887.099.999.999
2015-05-01 00:00:00.000;15;4;315.628;602.408
2015-05-01 00:00:00.000;1;2;12.514.763;1.831.524
2015-05-01 00:00:00.000;1;10;7.485.684;2.004.154
2015-05-01 00:00:00.000;1;5;7.037.893;1.769.422
2015-05-01 00:00:00.000;1;9;59.027;48.827
2015-05-01 00:00:00.000;15;9;62.904;0.1906
2015-05-01 00:00:00.000;1;1;128.133.063;2.793.381
2015-06-01 00:00:00.000;2;1;720.952.387;47.420.597
2015-06-01 00:00:00.000;10;1;71.875.482;116.176.987
2015-06-01 00:00:00.000;10;8;14.758.409;828.674.999.999.998
2015-06-01 00:00:00.000;1;2;15.380.213;286.545
2015-06-01 00:00:00.000;1;10;9.493.333;2.007.649
2015-06-01 00:00:00.000;1;5;8.601.361;1.563.468
2015-06-01 00:00:00.000;10;6;13.207.297;2.262.315
2015-06-01 00:00:00.000;13;3;99.257;14.672
2015-06-01 00:00:00.000;10;13;7.161.656;963.263.000.000.001
2015-06-01 00:00:00.000;13;1;265.547;276.958
2015-06-01 00:00:00.000;13;8;341.276;32.204
2015-06-01 00:00:00.000;10;3;11.666.724;496.333.999.999.999
2015-06-01 00:00:00.000;10;12;31.759.811;8.690.744
2015-06-01 00:00:00.000;8;8;20.664.468;1.670.725
2015-06-01 00:00:00.000;17;8;11.621;0
2015-06-01 00:00:00.000;17;3;4.700.717;123.29
2015-06-01 00:00:00.000;17;6;212.513;96.313
2015-06-01 00:00:00.000;17;1;37.805.658;5.691.634
2015-06-01 00:00:00.000;3;1;6.439.811;251.310.000.000.001
2015-06-01 00:00:00.000;12;1;30.159.037;5.440.543
2015-06-01 00:00:00.000;8;3;19.420.089;5.047.113
2015-06-01 00:00:00.000;8;14;404.308;1.78
2015-06-01 00:00:00.000;8;9;18.356;0.2501
2015-06-01 00:00:00.000;17;13;66.113;0.0416999999999996
2015-06-01 00:00:00.000;8;1;397.821.131;51.099.205
2015-06-01 00:00:00.000;12;9;115.226;-0.601799999999999
2015-06-01 00:00:00.000;12;6;795.673;154.228
2015-06-01 00:00:00.000;12;8;16.760.835;2.875.827
2015-06-01 00:00:00.000;12;3;5.503.576;10.283.911
2015-06-01 00:00:00.000;8;6;1.892.324;366.747
2015-06-01 00:00:00.000;8;13;947.644;183.798
2015-06-01 00:00:00.000;6;1;1.184.228;341.115
2015-06-01 00:00:00.000;11;3;5.196.569;1.446.504
2015-06-01 00:00:00.000;11;9;0.7;0
2015-06-01 00:00:00.000;12;13;101.602;20.378
2015-06-01 00:00:00.000;11;1;40.628.361;4.487.789
2015-06-01 00:00:00.000;11;8;5.043.441;2.686.532
2015-06-01 00:00:00.000;9;1;15.741.774;488.642
2015-06-01 00:00:00.000;5;3;54.655;13.017
2015-06-01 00:00:00.000;5;6;506.645;2.054.808
2015-06-01 00:00:00.000;5;1;19.926.762;3.737.423
2015-06-01 00:00:00.000;11;6;268.214;78.456
2015-06-01 00:00:00.000;11;13;72.939;-0.1765
2015-06-01 00:00:00.000;19;8;6.275.153;218.793
2015-06-01 00:00:00.000;19;1;269.070.067;6.553.037
2015-06-01 00:00:00.000;9;9;286.571;278.201
2015-06-01 00:00:00.000;16;1;1.586.899;874.217
2015-06-01 00:00:00.000;9;2;6.713.562;1.113.762
2015-06-01 00:00:00.000;9;14;2.842.446;358.372
2015-06-01 00:00:00.000;19;14;1.196.667;192.521
2015-06-01 00:00:00.000;19;10;2.673.982;168.913
2015-06-01 00:00:00.000;19;3;16.015.156;7.218.789
2015-06-01 00:00:00.000;19;11;17.971.903;2.280.635
2015-06-01 00:00:00.000;19;2;29.799.121;5.726.926
2015-06-01 00:00:00.000;19;4;7.647.741;478.167.999.999.999
2015-06-01 00:00:00.000;4;2;41.211.988;8.004.338
2015-06-01 00:00:00.000;4;8;5.310.895;980.167.000.000.001
2015-06-01 00:00:00.000;4;3;216.406;177.283
2015-06-01 00:00:00.000;19;9;490.538;-289.261
2015-06-01 00:00:00.000;4;1;198.112.741;28.817.306
2015-06-01 00:00:00.000;4;4;3.625.528;469.248
2015-06-01 00:00:00.000;15;2;25.831.775;5.138.888
2015-06-01 00:00:00.000;4;9;12.859;0.665900000000001
2015-06-01 00:00:00.000;15;1;45.741.843;4.579.471
2015-06-01 00:00:00.000;4;10;9.493.333;2.007.649
2015-06-01 00:00:00.000;4;5;8.601.361;1.563.468
2015-06-01 00:00:00.000;4;11;116.979.513;15.043.168
2015-06-01 00:00:00.000;1;8;5.310.895;980.167.000.000.001
2015-06-01 00:00:00.000;1;3;216.406;177.283
2015-06-01 00:00:00.000;1;11;116.979.513;15.043.168
2015-06-01 00:00:00.000;15;9;12.859;65.686
2015-06-01 00:00:00.000;1;1;152.370.898;24.237.835
2015-06-01 00:00:00.000;15;4;3.625.528;469.248
2015-07-01 00:00:00.000;11;9;0.7;0
2015-07-01 00:00:00.000;11;6;366.438;98.224
2015-07-01 00:00:00.000;11;13;8.015;0.721100000000001
2015-07-01 00:00:00.000;6;1;1.321.364;137.136
2015-07-01 00:00:00.000;5;1;23.238.317;3.311.555
2015-07-01 00:00:00.000;5;3;566.549;19.999
2015-07-01 00:00:00.000;1;5;9.988.383;1.387.022
2015-07-01 00:00:00.000;1;1;178.724.823;26.353.925
2015-07-01 00:00:00.000;1;8;6.048.318;737.423
2015-07-01 00:00:00.000;1;3;2.817.407;653.347
2015-07-01 00:00:00.000;1;11;139.251.912;22.272.399
2015-07-01 00:00:00.000;1;2;17.040.408;1.660.195
2015-07-01 00:00:00.000;1;10;11.962.013;246.868
2015-07-01 00:00:00.000;4;5;9.988.383;1.387.022
2015-07-01 00:00:00.000;4;9;199.634;71.044
2015-07-01 00:00:00.000;15;1;53.342.921;7.601.078
2015-07-01 00:00:00.000;15;4;485.371;1.228.182
2015-07-01 00:00:00.000;15;2;29.926.682;4.094.907
2015-07-01 00:00:00.000;15;9;199.634;71.044
2015-07-01 00:00:00.000;12;6;837.326;41.653
2015-07-01 00:00:00.000;12;13;125.416;23.814
2015-07-01 00:00:00.000;11;1;46.309.892;5.681.531
2015-07-01 00:00:00.000;11;8;5.232.763;189.322
2015-07-01 00:00:00.000;11;3;5.706.705;510.136
2015-07-01 00:00:00.000;4;10;11.962.013;246.868
2015-07-01 00:00:00.000;8;6;208.812;195.796
2015-07-01 00:00:00.000;8;13;1.171.694;22.405
2015-07-01 00:00:00.000;12;1;38.872.883;8.713.846
2015-07-01 00:00:00.000;12;8;20.656.898;3.896.063
2015-07-01 00:00:00.000;12;3;65.342.202;10.306.442
2015-07-01 00:00:00.000;12;9;2.899.735;2.784.509
2015-07-01 00:00:00.000;17;13;121.717;55.604
2015-07-01 00:00:00.000;8;1;436.375.163;38.554.032
2015-07-01 00:00:00.000;8;8;2.211.577;1.451.302
2015-07-01 00:00:00.000;8;3;29.983.974;10.563.885
2015-07-01 00:00:00.000;8;14;431.252;26.944
2015-07-01 00:00:00.000;8;9;18.356;0
2015-07-01 00:00:00.000;13;3;10.839;0.9133
2015-07-01 00:00:00.000;3;1;6.683.555;243.744
2015-07-01 00:00:00.000;17;1;40.666.983;2.861.325
2015-07-01 00:00:00.000;17;8;31.667;20.046
2015-07-01 00:00:00.000;17;3;5.214.454;513.736.999.999.999
